Rechnung_ID,Produktart,Produkthersteller,Kaufdatum,Anzahl,Preis,Kunden_ID,Alter,Geschlecht,Wohnort,Kanalpräferenz,Rabattnutzung
R10700000,Mikrowelle,LG,2016-02-17,1,469.29,1070,26,Weiblich,Lutter,Online_Desktop,Ja
R10700001,Staubsauger,Siemens,2016-02-04,1,166.69,1070,26,Weiblich,Lutter,Online_App,Nein
R10710000,Bluetooth Kopfhörer,LG,2016-05-13,1,153.49,1071,16,Männlich,Gifhorn,Online_App,Nein
R10710002,Kaffeemaschine,Grundig,2016-09-02,1,180.79,1071,16,Männlich,Gifhorn,Store,Nein
R10710001,Drucker,Canon,2016-12-18,1,161.48,1071,16,Männlich,Gifhorn,Store,Ja
R10710003,Heimkino System,Sony,2016-10-04,1,964.49,1071,16,Männlich,Gifhorn,Online_App,Nein
R10710002,Bluetooth Kopfhörer,Huawei,2016-09-02,1,567.99,1071,16,Männlich,Gifhorn,Store,Nein
R10710001,Tablet,Microsoft,2016-12-18,1,532.0,1071,16,Männlich,Gifhorn,Store,Nein
R10710004,Spielkonsole,Sony,2016-12-31,1,603.0,1071,16,Männlich,Gifhorn,Online_App,Nein
R10720000,In-Ear Kopfhörer,Apple,2016-09-26,1,107.99,1072,65,Männlich,Ebergötzen,Online_Desktop,Nein
R10720000,Waschmaschine,Exquisit,2016-09-26,1,783.0,1072,65,Männlich,Ebergötzen,Online_Desktop,Nein
R10720000,Digitalkamera,Sony,2016-09-26,1,58.19,1072,65,Männlich,Ebergötzen,Online_Desktop,Ja
R10740001,Kühlschrank,Exquisit,2016-06-29,1,500.59,1074,40,Männlich,Woltershausen,Online_App,Nein
R10740000,In-Ear Kopfhörer,Samsung,2016-05-16,1,40.99,1074,40,Männlich,Woltershausen,Online_App,Nein
R10740000,PC-Spiel,Rockstar Games,2016-05-16,1,22.0,1074,40,Männlich,Woltershausen,Online_App,Nein
R10740001,Staubsauger,Bosch,2016-06-29,1,219.29,1074,40,Männlich,Woltershausen,Online_App,Nein
R10740002,Staubsauger,Siemens,2016-08-01,1,215.39,1074,40,Männlich,Woltershausen,Online_App,Nein
R10740001,Tablet,Asus,2016-06-29,1,342.0,1074,40,Männlich,Woltershausen,Online_App,Nein
R10750001,Digitalkamera,Fujifilm,2016-06-21,1,261.19,1075,33,Weiblich,Springe,Online_App,Nein
R10750003,Heimkino System,Sony,2016-07-03,1,1891.59,1075,33,Weiblich,Springe,Store,Nein
R10750000,Staubsauger,Grundig,2016-09-05,1,389.39,1075,33,Weiblich,Springe,Store,Ja
R10750002,Staubsauger,Samsung,2016-07-06,1,371.79,1075,33,Weiblich,Springe,Online_Desktop,Nein
R10750002,Spielkonsole,Nintendo,2016-07-06,1,603.0,1075,33,Weiblich,Springe,Online_Desktop,Nein
R10760001,Business-Laptop,Dell,2016-11-08,1,1425.0,1076,52,Weiblich,Kreiensen,Store,Ja
R10760001,Batterien,Duracel,2016-11-08,1,12.99,1076,52,Weiblich,Kreiensen,Store,Ja
R10760000,Bügeleisen,Braun,2016-12-13,1,1141.57,1076,52,Weiblich,Kreiensen,Store,Nein
R10760001,Bügeleisen,Tefal,2016-11-08,1,140.17,1076,52,Weiblich,Kreiensen,Store,Nein
R10770000,USB-Stick,Sandisk,2016-05-26,1,17.09,1077,31,Weiblich,Eldingen,Store,Ja
R10770001,Bluetooth Lautsprecher,Sony,2016-10-10,2,435.49,1077,31,Weiblich,Eldingen,Online_App,Nein
R10770001,Heimkino System,Samsung,2016-10-10,1,951.79,1077,31,Weiblich,Eldingen,Online_App,Ja
R10770000,USB-Stick,Samsung,2016-05-26,1,23.49,1077,31,Weiblich,Eldingen,Store,Ja
R10780004,Staubsauger,Philips,2016-04-06,1,183.19,1078,66,Weiblich,Einbeck,Online_App,Ja
R10780001,Rasierer,Panasonic,2016-09-15,1,325.99,1078,66,Weiblich,Einbeck,Store,Ja
R10780004,PC-Spiel,Konami,2016-04-06,1,24.0,1078,66,Weiblich,Einbeck,Online_App,Nein
R10780002,Digitalkamera,Sony,2016-12-14,1,130.69,1078,66,Weiblich,Einbeck,Store,Nein
R10780000,USB-Stick,Sandisk,2016-10-04,1,16.09,1078,66,Weiblich,Einbeck,Store,Nein
R10780003,Mikrowelle,Sharp,2016-11-09,1,520.09,1078,66,Weiblich,Einbeck,Online_App,Nein
R10780001,Tablet,HP,2016-09-15,1,417.59,1078,66,Weiblich,Einbeck,Store,Nein
R10790000,Kaffeemaschine,Bosch,2016-12-07,1,163.19,1079,58,Weiblich,Uetze,Store,Ja
R10790000,Kaffeemaschine,Bosch,2016-12-07,1,471.69,1079,58,Weiblich,Uetze,Store,Nein
R10790000,Spiegelreflexkamera,Sony,2016-12-07,1,833.29,1079,58,Weiblich,Uetze,Store,Ja
R10810000,Convertible Laptop,Dell,2016-11-07,1,795.29,1081,43,Weiblich,Bad Münder,Store,Nein
R10810000,Mikrowelle,Siemens,2016-11-07,1,627.59,1081,43,Weiblich,Bad Münder,Store,Nein
R10810000,Waschmaschine,Grundig,2016-11-07,1,898.0,1081,43,Weiblich,Bad Münder,Store,Nein
R10810000,Smartphone,Huawei,2016-11-07,1,300.99,1081,43,Weiblich,Bad Münder,Store,Nein
R10810000,Bluetooth Lautsprecher,Sony,2016-11-07,1,364.29,1081,43,Weiblich,Bad Münder,Store,Nein
R10810000,Haarföhn,Philips,2016-11-07,1,175.59,1081,43,Weiblich,Bad Münder,Store,Nein
R10810000,Drucker,HP,2016-11-07,1,158.2,1081,43,Weiblich,Bad Münder,Store,Nein
R10810000,Massagegerät,Lacamax,2016-11-07,1,542.19,1081,43,Weiblich,Bad Münder,Store,Ja
R10820000,Wasserkocher,Braun,2016-04-21,1,36.39,1082,63,Weiblich,Springe,Online_App,Ja
R10820000,Kabel,,2016-04-21,1,12.85,1082,63,Weiblich,Springe,Online_App,Ja
R10820000,WLAN-Router,TP-Link,2016-04-21,1,325.19,1082,63,Weiblich,Springe,Online_App,Nein
R10840000,Tablet,Lenovo,2016-05-08,1,378.19,1084,42,Weiblich,Rethem,Store,Nein
R10840000,Kühlschrank,LG,2016-05-08,1,358.99,1084,42,Weiblich,Rethem,Store,Nein
R10840000,Tablet,Xiaomi,2016-05-08,1,351.0,1084,42,Weiblich,Rethem,Store,Ja
R10840000,Kühlschrank,Exquisit,2016-05-08,1,777.09,1084,42,Weiblich,Rethem,Store,Nein
R10840000,WLAN-Router,TP-Link,2016-05-08,1,297.0,1084,42,Weiblich,Rethem,Store,Nein
R10850001,Wasserkocher,Philips,2016-05-06,1,38.69,1085,28,Weiblich,Dransfeld,Store,Nein
R10850001,Digitalkamera,Panasonic,2016-05-06,1,103.29,1085,28,Weiblich,Dransfeld,Store,Ja
R10850000,Staubsauger,Siemens,2016-05-29,1,347.59,1085,28,Weiblich,Dransfeld,Online_App,Nein
R10850000,Bluetooth Lautsprecher,Sony,2016-05-29,1,307.89,1085,28,Weiblich,Dransfeld,Online_App,Nein
R10850001,Mikrowelle,Panasonic,2016-05-06,1,144.89,1085,28,Weiblich,Dransfeld,Store,Ja
R10860001,Wasserkocher,Bosch,2016-02-14,1,64.99,1086,59,Männlich,Lehrte,Store,Nein
R10860000,Mikrowelle,Sharp,2016-11-29,1,122.09,1086,59,Männlich,Lehrte,Online_App,Ja
R10860000,Rasierer,Panasonic,2016-11-29,2,105.39,1086,59,Männlich,Lehrte,Online_App,Nein
R10860001,Tablet,Lenovo,2016-02-14,1,267.59,1086,59,Männlich,Lehrte,Store,Nein
R10870000,Convertible Laptop,Lenovo,2016-10-23,2,1069.0,1087,37,Männlich,Rethem,Online_App,Nein
R10870000,Digitalkamera,Panasonic,2016-10-23,1,577.99,1087,37,Männlich,Rethem,Online_App,Ja
R10870000,Digitalkamera,Panasonic,2016-10-23,1,450.59,1087,37,Männlich,Rethem,Online_App,Nein
R10870000,Massagegerät,Lacamax,2016-10-23,1,1063.89,1087,37,Männlich,Rethem,Online_App,Ja
R10880000,Spiegelreflexkamera,Nikon,2016-09-09,1,1003.79,1088,53,Männlich,Ilsede,Online_Desktop,Nein
R10890000,Tablet,Asus,2016-10-10,1,520.29,1089,56,Weiblich,Neustadt am Rübenberge,Online_App,Ja
R10890000,Gaming-Laptop,Acer,2016-10-10,1,1276.0,1089,56,Weiblich,Neustadt am Rübenberge,Online_App,Ja
R10890000,Staubsauger,Samsung,2016-10-10,1,218.29,1089,56,Weiblich,Neustadt am Rübenberge,Online_App,Nein
R10900000,Batterien,Panasonic,2016-11-17,1,17.99,1090,62,Männlich,Bad Pyrmont,Online_Desktop,Ja
R10900000,Digitalkamera,Fujifilm,2016-11-17,1,191.19,1090,62,Männlich,Bad Pyrmont,Online_Desktop,Nein
R10900001,Smart-TV,Siemens,2016-10-03,1,628.79,1090,62,Männlich,Bad Pyrmont,Online_App,Nein
R10900001,Staubsauger,Samsung,2016-10-03,1,273.89,1090,62,Männlich,Bad Pyrmont,Online_App,Ja
R10900000,Staubsauger,Samsung,2016-11-17,1,153.69,1090,62,Männlich,Bad Pyrmont,Online_Desktop,Nein
R10910001,Spielkonsole,Sony,2016-08-09,1,427.99,1091,18,Weiblich,Hornburg,Store,Nein
R10910002,Bluetooth Lautsprecher,Sony,2016-11-10,1,420.19,1091,18,Weiblich,Hornburg,Online_App,Nein
R10910000,Digitalkamera,Fujifilm,2016-09-07,1,555.19,1091,18,Weiblich,Hornburg,Online_App,Nein
R10910002,Waschmaschine,Bosch,2016-11-10,1,999.59,1091,18,Weiblich,Hornburg,Online_App,Ja
R10910001,Convertible Laptop,Asus,2016-08-09,1,1185.0,1091,18,Weiblich,Hornburg,Store,Nein
R10910001,Spiegelreflexkamera,Panasonic,2016-08-09,1,2164.49,1091,18,Weiblich,Hornburg,Store,Nein
R10910000,Drucker,HP,2016-09-07,1,115.21,1091,18,Weiblich,Hornburg,Online_App,Nein
R10920000,Bluetooth Kopfhörer,Apple,2016-12-06,1,80.89,1092,26,Weiblich,Kreiensen,Online_App,Nein
R10920000,Mikrowelle,Bosch,2016-12-06,1,345.79,1092,26,Weiblich,Kreiensen,Online_App,Ja
R10930000,Mikrowelle,Siemens,2016-08-16,1,535.79,1093,52,Männlich,Wunstorf,Online_Desktop,Nein
R10930000,Massagegerät,Lacamax,2016-08-16,1,2126.89,1093,52,Männlich,Wunstorf,Online_Desktop,Nein
R10970000,Kaffeemaschine,Bosch,2016-06-28,1,361.69,1097,64,Weiblich,Bad Lauterberg,Online_App,Nein
R10970000,Smart-TV,LG,2016-06-28,1,1377.29,1097,64,Weiblich,Bad Lauterberg,Online_App,Ja
R10980000,Digitalkamera,Sony,2016-02-05,1,783.19,1098,16,Weiblich,Hameln,Store,Nein
R10980002,Haarföhn,Dyson,2016-11-03,1,148.29,1098,16,Weiblich,Hameln,Online_App,Nein
R10980001,Haarföhn,Grundig,2016-02-05,1,72.59,1098,16,Weiblich,Hameln,Online_App,Ja
R10980001,Smartphone,Samsung,2016-02-05,1,251.09,1098,16,Weiblich,Hameln,Online_App,Nein
R10980002,Staubsauger,Philips,2016-11-03,1,209.39,1098,16,Weiblich,Hameln,Online_App,Ja
R10980002,WLAN-Router,AVM,2016-11-03,1,450.19,1098,16,Weiblich,Hameln,Online_App,Nein
R10990000,Spiegelreflexkamera,Sony,2016-03-03,1,2783.89,1099,34,Weiblich,Steinhude,Store,Nein
R10990000,Drucker,Epson,2016-03-03,1,170.72,1099,34,Weiblich,Steinhude,Store,Nein
R10990000,Elektrische Zahnbürste,Oral-B,2016-03-03,1,46.99,1099,34,Weiblich,Steinhude,Store,Ja
R10990000,Elektrische Zahnbürste,Philips,2016-03-03,1,70.09,1099,34,Weiblich,Steinhude,Store,Nein
R11000000,Film-DVD,,2016-12-04,1,39.0,1100,25,Weiblich,Wunstorf,Store,Ja
R11000000,Mikrowelle,Sharp,2016-12-04,2,662.49,1100,25,Weiblich,Wunstorf,Store,Nein
R11000000,Spielkonsole,Nintendo,2016-12-04,1,441.99,1100,25,Weiblich,Wunstorf,Store,Ja
R11010000,Wasserkocher,Philips,2016-01-01,1,69.49,1101,23,Männlich,Hornburg,Online_App,Nein
R11010001,Drucker,Epson,2016-02-23,1,107.68,1101,23,Männlich,Hornburg,Online_App,Nein
R11010001,Gaming-Laptop,Apple,2016-02-23,1,1941.99,1101,23,Männlich,Hornburg,Online_App,Nein
R11010000,Film-DVD,,2016-01-01,1,41.59,1101,23,Männlich,Hornburg,Online_App,Ja
R11010002,Kaffeevollautomat,Melitta,2016-02-07,1,2021.59,1101,23,Männlich,Hornburg,Store,Nein
R11010000,Waschmaschine,Bosch,2016-01-01,2,1014.99,1101,23,Männlich,Hornburg,Online_App,Nein
R11020000,Tablet,Asus,2016-05-31,1,339.49,1102,58,Weiblich,Walsrode,Online_Desktop,Nein
R11020000,Staubsauger,Siemens,2016-05-31,1,298.39,1102,58,Weiblich,Walsrode,Online_Desktop,Ja
R11020000,Business-Laptop,Microsoft,2016-05-31,1,1634.0,1102,58,Weiblich,Walsrode,Online_Desktop,Nein
R11030000,In-Ear Kopfhörer,Sony,2016-07-04,1,48.59,1103,15,Weiblich,Celle,Online_App,Nein
R11030000,Tablet,Asus,2016-07-04,1,669.0,1103,15,Weiblich,Celle,Online_App,Nein
R11030000,Drucker,Brother,2016-07-04,1,150.02,1103,15,Weiblich,Celle,Online_App,Nein
R11030000,USB-Stick,Samsung,2016-07-04,1,13.59,1103,15,Weiblich,Celle,Online_App,Nein
R11030000,Staubsauger,Bosch,2016-07-04,1,172.49,1103,15,Weiblich,Celle,Online_App,Nein
R11040000,Bügeleisen,Philips,2016-11-07,1,602.33,1104,33,Männlich,Sehnde,Store,Nein
R11040000,Spiegelreflexkamera,Canon,2016-11-07,1,2326.69,1104,33,Männlich,Sehnde,Store,Ja
R11040000,Business-Laptop,Microsoft,2016-11-07,1,2139.0,1104,33,Männlich,Sehnde,Store,Ja
R11050000,Rasierer,Grundig,2016-12-09,1,136.79,1105,20,Männlich,Langenhagen,Online_App,Ja
R11050001,Film-DVD,,2016-10-23,1,21.0,1105,20,Männlich,Langenhagen,Online_App,Ja
R11050000,Tablet,Microsoft,2016-12-09,1,442.99,1105,20,Männlich,Langenhagen,Online_App,Ja
R11060000,Digitalkamera,Panasonic,2016-11-04,1,1131.19,1106,24,Weiblich,Hildesheim,Store,Nein
R11060000,In-Ear Kopfhörer,Huawei,2016-11-04,2,95.09,1106,24,Weiblich,Hildesheim,Store,Nein
R11060000,Digitalkamera,Panasonic,2016-11-04,1,224.19,1106,24,Weiblich,Hildesheim,Store,Ja
R11070000,Smartphone,Sony,2016-02-12,1,279.69,1107,54,Männlich,Wunstorf,Store,Ja
R11070000,Smartphone,Huawei,2016-02-12,1,1118.69,1107,54,Männlich,Wunstorf,Store,Nein
R11070000,Elektrische Zahnbürste,Philips,2016-02-12,1,64.09,1107,54,Männlich,Wunstorf,Store,Nein
R11090000,Toaster,Krups,2016-08-09,1,43.69,1109,67,Weiblich,Ronnenberg,Online_App,Ja
R11090000,Spielkonsole,Sony,2016-08-09,1,430.99,1109,67,Weiblich,Ronnenberg,Online_App,Nein
R11090000,USB-Stick,Sandisk,2016-08-09,1,6.69,1109,67,Weiblich,Ronnenberg,Online_App,Ja
R11090000,PC-Spiel,Rockstar Games,2016-08-09,1,25.49,1109,67,Weiblich,Ronnenberg,Online_App,Nein
R11090000,Haarföhn,Philips,2016-08-09,1,168.69,1109,67,Weiblich,Ronnenberg,Online_App,Ja
R11110000,Spiegelreflexkamera,Nikon,2016-08-06,1,1749.19,1111,35,Männlich,Schöningen,Online_App,Ja
R11110000,Kaffeemaschine,Melitta,2016-08-06,1,388.09,1111,35,Männlich,Schöningen,Online_App,Nein
R11110001,Wasserkocher,Philips,2016-02-01,1,65.19,1111,35,Männlich,Schöningen,Online_App,Ja
R11110001,Elektrische Zahnbürste,Oral-B,2016-02-01,1,106.99,1111,35,Männlich,Schöningen,Online_App,Nein
R11120000,Business-Laptop,Dell,2016-04-22,1,1299.0,1112,45,Weiblich,Seesen,Online_Desktop,Nein
R11120002,Spiegelreflexkamera,Panasonic,2016-08-14,1,1789.19,1112,45,Weiblich,Seesen,Online_Desktop,Ja
R11120001,Bluetooth Lautsprecher,JBL,2016-04-23,1,323.49,1112,45,Weiblich,Seesen,Online_App,Nein
R11120000,Rasierer,Grundig,2016-04-22,1,159.19,1112,45,Weiblich,Seesen,Online_Desktop,Nein
R11130001,Spielkonsole,Sony,2016-12-13,1,381.0,1113,62,Weiblich,Laatzen,Online_Desktop,Ja
R11130000,Film-DVD,,2016-05-29,1,32.29,1113,62,Weiblich,Laatzen,Store,Ja
R11130000,Mikrowelle,Samsung,2016-05-29,1,314.29,1113,62,Weiblich,Laatzen,Store,Ja
R11130000,Smart-TV,Philips,2016-05-29,1,1297.0,1113,62,Weiblich,Laatzen,Store,Nein
R11140000,Toaster,Bosch,2016-01-11,1,57.29,1114,54,Weiblich,Sehnde,Online_App,Nein
R11140000,Digitalkamera,Panasonic,2016-01-11,1,233.09,1114,54,Weiblich,Sehnde,Online_App,Nein
R11160000,Tablet,Asus,2016-06-24,1,474.39,1116,52,Weiblich,Schöningen,Online_Desktop,Nein
R11160001,Haarföhn,Grundig,2016-07-16,1,74.19,1116,52,Weiblich,Schöningen,Store,Nein
R11160002,Digitalkamera,Canon,2016-07-30,1,645.69,1116,52,Weiblich,Schöningen,Online_Desktop,Ja
R11170000,Smartphone,Xiaomi,2016-11-10,1,915.49,1117,30,Weiblich,Grasleben,Online_App,Ja
R11170000,Tablet,Acer,2016-11-10,1,500.0,1117,30,Weiblich,Grasleben,Online_App,Nein
R11170000,Spielkonsole,Microsoft,2016-11-10,1,528.99,1117,30,Weiblich,Grasleben,Online_App,Nein
R11170000,Staubsauger,Xiaomi,2016-11-10,1,220.09,1117,30,Weiblich,Grasleben,Online_App,Ja
R11170000,WLAN-Router,AVM,2016-11-10,2,556.19,1117,30,Weiblich,Grasleben,Online_App,Nein
R11190001,Kabel,,2016-10-22,1,12.42,1119,29,Männlich,Helmstedt,Online_App,Ja
R11190000,Batterien,Duracel,2016-08-26,1,5.99,1119,29,Männlich,Helmstedt,Online_App,Ja
R11190000,Mikrowelle,Exquisit,2016-08-26,1,145.89,1119,29,Männlich,Helmstedt,Online_App,Ja
R11190001,Smart-TV,Grundig,2016-10-22,1,2589.0,1119,29,Männlich,Helmstedt,Online_App,Ja
R11200000,Massagegerät,Beurer,2016-11-06,1,1336.69,1120,68,Weiblich,Kreiensen,Online_Desktop,Ja
R11200001,Business-Laptop,Microsoft,2016-09-12,1,1643.0,1120,68,Weiblich,Kreiensen,Store,Ja
R11200001,Heimkino System,Sony,2016-09-12,2,2078.79,1120,68,Weiblich,Kreiensen,Store,Ja
R11200001,Toaster,Philips,2016-09-12,1,46.29,1120,68,Weiblich,Kreiensen,Store,Nein
R11210002,Staubsauger,Xiaomi,2016-09-12,1,379.49,1121,53,Weiblich,Salzgitter,Online_App,Ja
R11210001,Tablet,Acer,2016-10-02,1,401.19,1121,53,Weiblich,Salzgitter,Store,Ja
R11210000,Tablet,Xiaomi,2016-03-08,1,271.0,1121,53,Weiblich,Salzgitter,Online_Desktop,Ja
R11210003,Drucker,Philips,2016-08-17,1,122.05,1121,53,Weiblich,Salzgitter,Store,Ja
R11210001,Smartphone,Sony,2016-10-02,1,1353.29,1121,53,Weiblich,Salzgitter,Store,Nein
R11210001,Bügeleisen,Braun,2016-10-02,1,200.99,1121,53,Weiblich,Salzgitter,Store,Ja
R11220000,Staubsauger,Xiaomi,2016-02-04,1,213.99,1122,63,Männlich,Sarstedt,Online_App,Ja
R11220000,Business-Laptop,Microsoft,2016-02-04,1,2011.0,1122,63,Männlich,Sarstedt,Online_App,Ja
R11220001,Mikrowelle,LG,2016-10-11,1,318.69,1122,63,Männlich,Sarstedt,Store,Nein
R11220000,Digitalkamera,Nikon,2016-02-04,1,928.89,1122,63,Männlich,Sarstedt,Online_App,Ja
R11220000,Kühlschrank,Samsung,2016-02-04,2,345.09,1122,63,Männlich,Sarstedt,Online_App,Nein
R11220000,Kaffeemaschine,Braun,2016-02-04,1,509.49,1122,63,Männlich,Sarstedt,Online_App,Nein
R11220001,Waschmaschine,Exquisit,2016-10-11,1,981.99,1122,63,Männlich,Sarstedt,Store,Nein
R11230001,Massagegerät,Lacamax,2016-11-17,1,1021.79,1123,36,Männlich,Dransfeld,Online_App,Ja
R11230000,WLAN-Router,AVM,2016-07-13,1,246.0,1123,36,Männlich,Dransfeld,Online_App,Ja
R11230001,Kaffeevollautomat,Krups,2016-11-17,1,2412.79,1123,36,Männlich,Dransfeld,Online_App,Nein
R11230001,Spielkonsole,Nintendo,2016-11-17,1,451.99,1123,36,Männlich,Dransfeld,Online_App,Ja
R11230000,PC-Spiel,Konami,2016-07-13,1,32.0,1123,36,Männlich,Dransfeld,Online_App,Ja
R11250001,Smartphone,Apple,2016-10-22,1,805.19,1125,45,Männlich,Hemmingen,Store,Nein
R11250001,Bluetooth Lautsprecher,JBL,2016-10-22,1,450.49,1125,45,Männlich,Hemmingen,Store,Nein
R11250001,Film-DVD,,2016-10-22,1,38.0,1125,45,Männlich,Hemmingen,Store,Ja
R11250000,Kaffeevollautomat,Melitta,2016-11-13,2,1955.0,1125,45,Männlich,Hemmingen,Store,Nein
R11250000,Gaming-Laptop,Acer,2016-11-13,1,917.39,1125,45,Männlich,Hemmingen,Store,Ja
R11260000,Smartphone,Sony,2016-06-06,1,1896.79,1126,49,Männlich,Wunstorf,Store,Nein
R11260000,Spiegelreflexkamera,Nikon,2016-06-06,1,1283.79,1126,49,Männlich,Wunstorf,Store,Nein
R11260000,Tablet,Acer,2016-06-06,1,315.0,1126,49,Männlich,Wunstorf,Store,Ja
R11260000,Kühlschrank,Grundig,2016-06-06,1,209.89,1126,49,Männlich,Wunstorf,Store,Nein
R11270000,Spielkonsole,Sony,2016-08-11,1,343.0,1127,37,Weiblich,Moringen,Online_App,Nein
R11270000,Kabel,,2016-08-11,1,275.14,1127,37,Weiblich,Moringen,Online_App,Ja
R11270001,Smartphone,Sony,2016-12-27,1,225.19,1127,37,Weiblich,Moringen,Online_App,Ja
R11270001,Tablet,Lenovo,2016-12-27,1,271.29,1127,37,Weiblich,Moringen,Online_App,Nein
R11280000,Digitalkamera,Fujifilm,2016-09-25,1,887.79,1128,34,Weiblich,Uslar,Online_Desktop,Ja
R11280000,In-Ear Kopfhörer,LG,2016-09-25,1,54.19,1128,34,Weiblich,Uslar,Online_Desktop,Nein
R11280000,Kaffeemaschine,Braun,2016-09-25,1,127.69,1128,34,Weiblich,Uslar,Online_Desktop,Nein
R11290000,Kühlschrank,Grundig,2016-05-16,1,159.59,1129,57,Männlich,Einbeck,Store,Nein
R11290001,Gaming-Laptop,Acer,2016-06-18,2,999.0,1129,57,Männlich,Einbeck,Online_App,Nein
R11290001,Tablet,HP,2016-06-18,1,448.0,1129,57,Männlich,Einbeck,Online_App,Ja
R11290001,Toaster,Philips,2016-06-18,1,37.59,1129,57,Männlich,Einbeck,Online_App,Ja
R11300000,Kaffeemaschine,Braun,2016-09-22,1,153.49,1130,31,Männlich,Northeim,Online_App,Nein
R11300000,PC-Spiel,EA,2016-09-22,1,20.79,1130,31,Männlich,Northeim,Online_App,Nein
R11300000,In-Ear Kopfhörer,JBL,2016-09-22,1,72.39,1130,31,Männlich,Northeim,Online_App,Nein
R11300000,Business-Laptop,Microsoft,2016-09-22,1,1594.0,1130,31,Männlich,Northeim,Online_App,Ja
R11300000,In-Ear Kopfhörer,Apple,2016-09-22,1,98.09,1130,31,Männlich,Northeim,Online_App,Nein
R11300000,Kühlschrank,Grundig,2016-09-22,1,478.89,1130,31,Männlich,Northeim,Online_App,Nein
R11300000,Gaming-Laptop,Lenovo,2016-09-22,1,1119.39,1130,31,Männlich,Northeim,Online_App,Ja
R11300000,Tablet,Xiaomi,2016-09-22,1,387.0,1130,31,Männlich,Northeim,Online_App,Ja
R11310000,Staubsauger,Grundig,2016-08-13,1,141.29,1131,22,Männlich,Braunschweig,Online_App,Nein
R11310000,Heimkino System,Sony,2016-08-13,1,1624.0,1131,22,Männlich,Braunschweig,Online_App,Ja
R11310000,Waschmaschine,Samsung,2016-08-13,1,914.39,1131,22,Männlich,Braunschweig,Online_App,Ja
R11310000,Batterien,Duracel,2016-08-13,1,27.99,1131,22,Männlich,Braunschweig,Online_App,Nein
R11320000,Bluetooth Lautsprecher,JBL,2016-06-04,1,529.49,1132,32,Männlich,Seulingen,Store,Nein
R11320000,Smart-TV,Samsung,2016-06-04,1,2758.49,1132,32,Männlich,Seulingen,Store,Nein
R11320000,Rasierer,Braun,2016-06-04,2,88.89,1132,32,Männlich,Seulingen,Store,Nein
R11320000,Business-Laptop,Dell,2016-06-04,1,1856.79,1132,32,Männlich,Seulingen,Store,Nein
R11320000,Spielkonsole,Nintendo,2016-06-04,1,443.0,1132,32,Männlich,Seulingen,Store,Ja
R11330000,Haarföhn,Panasonic,2016-09-01,1,134.19,1133,27,Weiblich,Hameln,Online_App,Nein
R11330000,Smart-TV,Philips,2016-09-01,2,2194.0,1133,27,Weiblich,Hameln,Online_App,Nein
R11330000,Kühlschrank,Siemens,2016-09-01,1,130.99,1133,27,Weiblich,Hameln,Online_App,Nein
R11340000,PC-Spiel,Microsoft,2016-02-25,1,33.59,1134,35,Männlich,Ilsede,Online_App,Nein
R11340000,Toaster,Braun,2016-02-25,1,67.49,1134,35,Männlich,Ilsede,Online_App,Ja
R11340000,Bügeleisen,Tefal,2016-02-25,1,339.6,1134,35,Männlich,Ilsede,Online_App,Ja
R11350000,Elektrische Zahnbürste,Oral-B,2016-12-26,1,59.29,1135,24,Weiblich,Ebergötzen,Online_App,Nein
R11350000,Film-DVD,,2016-12-26,1,28.0,1135,24,Weiblich,Ebergötzen,Online_App,Nein
R11350000,Waschmaschine,Exquisit,2016-12-26,1,826.0,1135,24,Weiblich,Ebergötzen,Online_App,Nein
R11350000,Haarföhn,Dyson,2016-12-26,2,105.19,1135,24,Weiblich,Ebergötzen,Online_App,Ja
R11350000,Mikrowelle,Exquisit,2016-12-26,1,374.89,1135,24,Weiblich,Ebergötzen,Online_App,Ja
R11350000,Staubsauger,Samsung,2016-12-26,1,189.29,1135,24,Weiblich,Ebergötzen,Online_App,Nein
R11360000,Smartphone,Sony,2016-06-08,1,771.09,1136,41,Männlich,Burgdorf,Store,Nein
R11360000,Smartphone,Huawei,2016-06-08,1,650.99,1136,41,Männlich,Burgdorf,Store,Nein
R11360000,Film-DVD,,2016-06-08,1,22.59,1136,41,Männlich,Burgdorf,Store,Nein
R11360000,Kaffeemaschine,Philips,2016-06-08,1,247.29,1136,41,Männlich,Burgdorf,Store,Ja
R11360000,Film-DVD,,2016-06-08,1,45.0,1136,41,Männlich,Burgdorf,Store,Nein
R11360000,WLAN-Router,AVM,2016-06-08,1,452.0,1136,41,Männlich,Burgdorf,Store,Nein
R11360000,Staubsauger,Dyson,2016-06-08,1,337.19,1136,41,Männlich,Burgdorf,Store,Nein
R11360000,Smartphone,Xiaomi,2016-06-08,1,1811.39,1136,41,Männlich,Burgdorf,Store,Ja
R11370000,Tablet,Asus,2016-04-01,1,292.0,1137,51,Männlich,Grasleben,Store,Nein
R11370002,Convertible Laptop,Dell,2016-04-16,1,1064.0,1137,51,Männlich,Grasleben,Store,Nein
R11370003,Gaming-Laptop,Asus,2016-08-28,1,1469.29,1137,51,Männlich,Grasleben,Store,Ja
R11370001,Kühlschrank,Siemens,2016-12-03,2,628.09,1137,51,Männlich,Grasleben,Store,Nein
R11370003,Haarföhn,Philips,2016-08-28,1,209.69,1137,51,Männlich,Grasleben,Store,Nein
R11380001,Smart-TV,Philips,2016-07-09,1,2532.0,1138,29,Weiblich,Bad Nenndorf,Online_App,Nein
